pasada,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4_3_4_K_W_resampled_2a.csv,data\input\labels\4_pattern_aligned_resampled_2a.csv,data\input\masks\4_3_4_K_W_resampled_2a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4_3_4_K_W_resampled_3.csv,data\input\labels\4_pattern_aligned_resampled_3.csv,data\input\masks\4_3_4_K_W_resampled_3.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4_3_4_K_W_resampled_4a.csv,data\input\labels\4_pattern_aligned_resampled_4a.csv,data\input\masks\4_3_4_K_W_resampled_4a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4_3_4_K_W_resampled_5.csv,data\input\labels\4_pattern_aligned_resampled_5.csv,data\input\masks\4_3_4_K_W_resampled_5.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4_3_4_K_W_resampled_6a.csv,data\input\labels\4_pattern_aligned_resampled_6a.csv,data\input\masks\4_3_4_K_W_resampled_6a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4_3_4_K_W_resampled_7.csv,data\input\labels\4_pattern_aligned_resampled_7.csv,data\input\masks\4_3_4_K_W_resampled_7.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,8a,1724934083,1724937682,data\input\slices\4_3_4_K_W_resampled_8a.csv,data\input\labels\4_pattern_aligned_resampled_8a.csv,data\input\masks\4_3_4_K_W_resampled_8a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,9,1724935883,1724939482,data\input\slices\4_3_4_K_W_resampled_9.csv,data\input\labels\4_pattern_aligned_resampled_9.csv,data\input\masks\4_3_4_K_W_resampled_9.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,10a,1724937683,1724941282,data\input\slices\4_3_4_K_W_resampled_10a.csv,data\input\labels\4_pattern_aligned_resampled_10a.csv,data\input\masks\4_3_4_K_W_resampled_10a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,11,1724939483,1724943082,data\input\slices\4_3_4_K_W_resampled_11.csv,data\input\labels\4_pattern_aligned_resampled_11.csv,data\input\masks\4_3_4_K_W_resampled_11.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,12a,1724941283,1724944882,data\input\slices\4_3_4_K_W_resampled_12a.csv,data\input\labels\4_pattern_aligned_resampled_12a.csv,data\input\masks\4_3_4_K_W_resampled_12a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,13,1724943083,1724946682,data\input\slices\4_3_4_K_W_resampled_13.csv,data\input\labels\4_pattern_aligned_resampled_13.csv,data\input\masks\4_3_4_K_W_resampled_13.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,14a,1724944883,1724948482,data\input\slices\4_3_4_K_W_resampled_14a.csv,data\input\labels\4_pattern_aligned_resampled_14a.csv,data\input\masks\4_3_4_K_W_resampled_14a.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,15,1724946683,1724950282,data\input\slices\4_3_4_K_W_resampled_15.csv,data\input\labels\4_pattern_aligned_resampled_15.csv,data\input\masks\4_3_4_K_W_resampled_15.csv,3600
4,4_3_4_K_W_resampled,4_pattern_aligned_resampled,16a,1724948483,1724950973,data\input\slices\4_3_4_K_W_resampled_16a.csv,data\input\labels\4_pattern_aligned_resampled_16a.csv,data\input\masks\4_3_4_K_W_resampled_16a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4_3_6_E_W_resampled_1.csv,data\input\labels\4_pattern_aligned_resampled_1.csv,data\input\masks\4_3_6_E_W_resampled_1.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4_3_6_E_W_resampled_2a.csv,data\input\labels\4_pattern_aligned_resampled_2a.csv,data\input\masks\4_3_6_E_W_resampled_2a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4_3_6_E_W_resampled_3.csv,data\input\labels\4_pattern_aligned_resampled_3.csv,data\input\masks\4_3_6_E_W_resampled_3.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4_3_6_E_W_resampled_4a.csv,data\input\labels\4_pattern_aligned_resampled_4a.csv,data\input\masks\4_3_6_E_W_resampled_4a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4_3_6_E_W_resampled_5.csv,data\input\labels\4_pattern_aligned_resampled_5.csv,data\input\masks\4_3_6_E_W_resampled_5.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4_3_6_E_W_resampled_6a.csv,data\input\labels\4_pattern_aligned_resampled_6a.csv,data\input\masks\4_3_6_E_W_resampled_6a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4_3_6_E_W_resampled_7.csv,data\input\labels\4_pattern_aligned_resampled_7.csv,data\input\masks\4_3_6_E_W_resampled_7.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,8a,1724934083,1724937682,data\input\slices\4_3_6_E_W_resampled_8a.csv,data\input\labels\4_pattern_aligned_resampled_8a.csv,data\input\masks\4_3_6_E_W_resampled_8a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,9,1724935883,1724939482,data\input\slices\4_3_6_E_W_resampled_9.csv,data\input\labels\4_pattern_aligned_resampled_9.csv,data\input\masks\4_3_6_E_W_resampled_9.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,10a,1724937683,1724941282,data\input\slices\4_3_6_E_W_resampled_10a.csv,data\input\labels\4_pattern_aligned_resampled_10a.csv,data\input\masks\4_3_6_E_W_resampled_10a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,11,1724939483,1724943082,data\input\slices\4_3_6_E_W_resampled_11.csv,data\input\labels\4_pattern_aligned_resampled_11.csv,data\input\masks\4_3_6_E_W_resampled_11.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,12a,1724941283,1724944882,data\input\slices\4_3_6_E_W_resampled_12a.csv,data\input\labels\4_pattern_aligned_resampled_12a.csv,data\input\masks\4_3_6_E_W_resampled_12a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,13,1724943083,1724946682,data\input\slices\4_3_6_E_W_resampled_13.csv,data\input\labels\4_pattern_aligned_resampled_13.csv,data\input\masks\4_3_6_E_W_resampled_13.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,14a,1724944883,1724948482,data\input\slices\4_3_6_E_W_resampled_14a.csv,data\input\labels\4_pattern_aligned_resampled_14a.csv,data\input\masks\4_3_6_E_W_resampled_14a.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,15,1724946683,1724950282,data\input\slices\4_3_6_E_W_resampled_15.csv,data\input\labels\4_pattern_aligned_resampled_15.csv,data\input\masks\4_3_6_E_W_resampled_15.csv,3600
4,4_3_6_E_W_resampled,4_pattern_aligned_resampled,16a,1724948483,1724950973,data\input\slices\4_3_6_E_W_resampled_16a.csv,data\input\labels\4_pattern_aligned_resampled_16a.csv,data\input\masks\4_3_6_E_W_resampled_16a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4_3_8_A_W_resampled_1.csv,data\input\labels\4_pattern_aligned_resampled_1.csv,data\input\masks\4_3_8_A_W_resampled_1.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4_3_8_A_W_resampled_2a.csv,data\input\labels\4_pattern_aligned_resampled_2a.csv,data\input\masks\4_3_8_A_W_resampled_2a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4_3_8_A_W_resampled_3.csv,data\input\labels\4_pattern_aligned_resampled_3.csv,data\input\masks\4_3_8_A_W_resampled_3.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4_3_8_A_W_resampled_4a.csv,data\input\labels\4_pattern_aligned_resampled_4a.csv,data\input\masks\4_3_8_A_W_resampled_4a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4_3_8_A_W_resampled_5.csv,data\input\labels\4_pattern_aligned_resampled_5.csv,data\input\masks\4_3_8_A_W_resampled_5.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4_3_8_A_W_resampled_6a.csv,data\input\labels\4_pattern_aligned_resampled_6a.csv,data\input\masks\4_3_8_A_W_resampled_6a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4_3_8_A_W_resampled_7.csv,data\input\labels\4_pattern_aligned_resampled_7.csv,data\input\masks\4_3_8_A_W_resampled_7.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,8a,1724934083,1724937682,data\input\slices\4_3_8_A_W_resampled_8a.csv,data\input\labels\4_pattern_aligned_resampled_8a.csv,data\input\masks\4_3_8_A_W_resampled_8a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,9,1724935883,1724939482,data\input\slices\4_3_8_A_W_resampled_9.csv,data\input\labels\4_pattern_aligned_resampled_9.csv,data\input\masks\4_3_8_A_W_resampled_9.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,10a,1724937683,1724941282,data\input\slices\4_3_8_A_W_resampled_10a.csv,data\input\labels\4_pattern_aligned_resampled_10a.csv,data\input\masks\4_3_8_A_W_resampled_10a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,11,1724939483,1724943082,data\input\slices\4_3_8_A_W_resampled_11.csv,data\input\labels\4_pattern_aligned_resampled_11.csv,data\input\masks\4_3_8_A_W_resampled_11.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,12a,1724941283,1724944882,data\input\slices\4_3_8_A_W_resampled_12a.csv,data\input\labels\4_pattern_aligned_resampled_12a.csv,data\input\masks\4_3_8_A_W_resampled_12a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,13,1724943083,1724946682,data\input\slices\4_3_8_A_W_resampled_13.csv,data\input\labels\4_pattern_aligned_resampled_13.csv,data\input\masks\4_3_8_A_W_resampled_13.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,14a,1724944883,1724948482,data\input\slices\4_3_8_A_W_resampled_14a.csv,data\input\labels\4_pattern_aligned_resampled_14a.csv,data\input\masks\4_3_8_A_W_resampled_14a.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,15,1724946683,1724950282,data\input\slices\4_3_8_A_W_resampled_15.csv,data\input\labels\4_pattern_aligned_resampled_15.csv,data\input\masks\4_3_8_A_W_resampled_15.csv,3600
4,4_3_8_A_W_resampled,4_pattern_aligned_resampled,16a,1724948483,1724950973,data\input\slices\4_3_8_A_W_resampled_16a.csv,data\input\labels\4_pattern_aligned_resampled_16a.csv,data\input\masks\4_3_8_A_W_resampled_16a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4_3_9_H_W_resampled_1.csv,data\input\labels\4_pattern_aligned_resampled_1.csv,data\input\masks\4_3_9_H_W_resampled_1.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4_3_9_H_W_resampled_2a.csv,data\input\labels\4_pattern_aligned_resampled_2a.csv,data\input\masks\4_3_9_H_W_resampled_2a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4_3_9_H_W_resampled_3.csv,data\input\labels\4_pattern_aligned_resampled_3.csv,data\input\masks\4_3_9_H_W_resampled_3.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4_3_9_H_W_resampled_4a.csv,data\input\labels\4_pattern_aligned_resampled_4a.csv,data\input\masks\4_3_9_H_W_resampled_4a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4_3_9_H_W_resampled_5.csv,data\input\labels\4_pattern_aligned_resampled_5.csv,data\input\masks\4_3_9_H_W_resampled_5.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4_3_9_H_W_resampled_6a.csv,data\input\labels\4_pattern_aligned_resampled_6a.csv,data\input\masks\4_3_9_H_W_resampled_6a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4_3_9_H_W_resampled_7.csv,data\input\labels\4_pattern_aligned_resampled_7.csv,data\input\masks\4_3_9_H_W_resampled_7.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,8a,1724934083,1724937682,data\input\slices\4_3_9_H_W_resampled_8a.csv,data\input\labels\4_pattern_aligned_resampled_8a.csv,data\input\masks\4_3_9_H_W_resampled_8a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,9,1724935883,1724939482,data\input\slices\4_3_9_H_W_resampled_9.csv,data\input\labels\4_pattern_aligned_resampled_9.csv,data\input\masks\4_3_9_H_W_resampled_9.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,10a,1724937683,1724941282,data\input\slices\4_3_9_H_W_resampled_10a.csv,data\input\labels\4_pattern_aligned_resampled_10a.csv,data\input\masks\4_3_9_H_W_resampled_10a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,11,1724939483,1724943082,data\input\slices\4_3_9_H_W_resampled_11.csv,data\input\labels\4_pattern_aligned_resampled_11.csv,data\input\masks\4_3_9_H_W_resampled_11.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,12a,1724941283,1724944882,data\input\slices\4_3_9_H_W_resampled_12a.csv,data\input\labels\4_pattern_aligned_resampled_12a.csv,data\input\masks\4_3_9_H_W_resampled_12a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,13,1724943083,1724946682,data\input\slices\4_3_9_H_W_resampled_13.csv,data\input\labels\4_pattern_aligned_resampled_13.csv,data\input\masks\4_3_9_H_W_resampled_13.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,14a,1724944883,1724948482,data\input\slices\4_3_9_H_W_resampled_14a.csv,data\input\labels\4_pattern_aligned_resampled_14a.csv,data\input\masks\4_3_9_H_W_resampled_14a.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,15,1724946683,1724950282,data\input\slices\4_3_9_H_W_resampled_15.csv,data\input\labels\4_pattern_aligned_resampled_15.csv,data\input\masks\4_3_9_H_W_resampled_15.csv,3600
4,4_3_9_H_W_resampled,4_pattern_aligned_resampled,16a,1724948483,1724950919,data\input\slices\4_3_9_H_W_resampled_16a.csv,data\input\labels\4_pattern_aligned_resampled_16a.csv,data\input\masks\4_3_9_H_W_resampled_16a.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4b_3b_7_F_W_resampled_1.csv,data\input\labels\4b_pattern_aligned_resampled_1.csv,data\input\masks\4b_3b_7_F_W_resampled_1.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4b_3b_7_F_W_resampled_2a.csv,data\input\labels\4b_pattern_aligned_resampled_2a.csv,data\input\masks\4b_3b_7_F_W_resampled_2a.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4b_3b_7_F_W_resampled_3.csv,data\input\labels\4b_pattern_aligned_resampled_3.csv,data\input\masks\4b_3b_7_F_W_resampled_3.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4b_3b_7_F_W_resampled_4a.csv,data\input\labels\4b_pattern_aligned_resampled_4a.csv,data\input\masks\4b_3b_7_F_W_resampled_4a.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4b_3b_7_F_W_resampled_5.csv,data\input\labels\4b_pattern_aligned_resampled_5.csv,data\input\masks\4b_3b_7_F_W_resampled_5.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4b_3b_7_F_W_resampled_6a.csv,data\input\labels\4b_pattern_aligned_resampled_6a.csv,data\input\masks\4b_3b_7_F_W_resampled_6a.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4b_3b_7_F_W_resampled_7.csv,data\input\labels\4b_pattern_aligned_resampled_7.csv,data\input\masks\4b_3b_7_F_W_resampled_7.csv,3600
4b,4b_3b_7_F_W_resampled,4b_pattern_aligned_resampled,8a,1724934083,1724936362,data\input\slices\4b_3b_7_F_W_resampled_8a.csv,data\input\labels\4b_pattern_aligned_resampled_8a.csv,data\input\masks\4b_3b_7_F_W_resampled_8a.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4c_3c_5_L_W_resampled_1.csv,data\input\labels\4c_pattern_aligned_resampled_1.csv,data\input\masks\4c_3c_5_L_W_resampled_1.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4c_3c_5_L_W_resampled_2a.csv,data\input\labels\4c_pattern_aligned_resampled_2a.csv,data\input\masks\4c_3c_5_L_W_resampled_2a.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4c_3c_5_L_W_resampled_3.csv,data\input\labels\4c_pattern_aligned_resampled_3.csv,data\input\masks\4c_3c_5_L_W_resampled_3.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4c_3c_5_L_W_resampled_4a.csv,data\input\labels\4c_pattern_aligned_resampled_4a.csv,data\input\masks\4c_3c_5_L_W_resampled_4a.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4c_3c_5_L_W_resampled_5.csv,data\input\labels\4c_pattern_aligned_resampled_5.csv,data\input\masks\4c_3c_5_L_W_resampled_5.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4c_3c_5_L_W_resampled_6a.csv,data\input\labels\4c_pattern_aligned_resampled_6a.csv,data\input\masks\4c_3c_5_L_W_resampled_6a.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4c_3c_5_L_W_resampled_7.csv,data\input\labels\4c_pattern_aligned_resampled_7.csv,data\input\masks\4c_3c_5_L_W_resampled_7.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,8a,1724934083,1724937682,data\input\slices\4c_3c_5_L_W_resampled_8a.csv,data\input\labels\4c_pattern_aligned_resampled_8a.csv,data\input\masks\4c_3c_5_L_W_resampled_8a.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,9,1724935883,1724939482,data\input\slices\4c_3c_5_L_W_resampled_9.csv,data\input\labels\4c_pattern_aligned_resampled_9.csv,data\input\masks\4c_3c_5_L_W_resampled_9.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,10a,1724937683,1724941282,data\input\slices\4c_3c_5_L_W_resampled_10a.csv,data\input\labels\4c_pattern_aligned_resampled_10a.csv,data\input\masks\4c_3c_5_L_W_resampled_10a.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,11,1724939483,1724943082,data\input\slices\4c_3c_5_L_W_resampled_11.csv,data\input\labels\4c_pattern_aligned_resampled_11.csv,data\input\masks\4c_3c_5_L_W_resampled_11.csv,3600
4c,4c_3c_5_L_W_resampled,4c_pattern_aligned_resampled,12a,1724941283,1724943211,data\input\slices\4c_3c_5_L_W_resampled_12a.csv,data\input\labels\4c_pattern_aligned_resampled_12a.csv,data\input\masks\4c_3c_5_L_W_resampled_12a.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,1,1724921483,1724925082,data\input\slices\4d_3d_1_Q_W_resampled_1.csv,data\input\labels\4d_pattern_aligned_resampled_1.csv,data\input\masks\4d_3d_1_Q_W_resampled_1.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,2a,1724923283,1724926882,data\input\slices\4d_3d_1_Q_W_resampled_2a.csv,data\input\labels\4d_pattern_aligned_resampled_2a.csv,data\input\masks\4d_3d_1_Q_W_resampled_2a.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,3,1724925083,1724928682,data\input\slices\4d_3d_1_Q_W_resampled_3.csv,data\input\labels\4d_pattern_aligned_resampled_3.csv,data\input\masks\4d_3d_1_Q_W_resampled_3.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,4a,1724926883,1724930482,data\input\slices\4d_3d_1_Q_W_resampled_4a.csv,data\input\labels\4d_pattern_aligned_resampled_4a.csv,data\input\masks\4d_3d_1_Q_W_resampled_4a.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,5,1724928683,1724932282,data\input\slices\4d_3d_1_Q_W_resampled_5.csv,data\input\labels\4d_pattern_aligned_resampled_5.csv,data\input\masks\4d_3d_1_Q_W_resampled_5.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,6a,1724930483,1724934082,data\input\slices\4d_3d_1_Q_W_resampled_6a.csv,data\input\labels\4d_pattern_aligned_resampled_6a.csv,data\input\masks\4d_3d_1_Q_W_resampled_6a.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,7,1724932283,1724935882,data\input\slices\4d_3d_1_Q_W_resampled_7.csv,data\input\labels\4d_pattern_aligned_resampled_7.csv,data\input\masks\4d_3d_1_Q_W_resampled_7.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,8a,1724934083,1724937682,data\input\slices\4d_3d_1_Q_W_resampled_8a.csv,data\input\labels\4d_pattern_aligned_resampled_8a.csv,data\input\masks\4d_3d_1_Q_W_resampled_8a.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,9,1724935883,1724939482,data\input\slices\4d_3d_1_Q_W_resampled_9.csv,data\input\labels\4d_pattern_aligned_resampled_9.csv,data\input\masks\4d_3d_1_Q_W_resampled_9.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,10a,1724937683,1724941282,data\input\slices\4d_3d_1_Q_W_resampled_10a.csv,data\input\labels\4d_pattern_aligned_resampled_10a.csv,data\input\masks\4d_3d_1_Q_W_resampled_10a.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,11,1724939483,1724943082,data\input\slices\4d_3d_1_Q_W_resampled_11.csv,data\input\labels\4d_pattern_aligned_resampled_11.csv,data\input\masks\4d_3d_1_Q_W_resampled_11.csv,3600
4d,4d_3d_1_Q_W_resampled,4d_pattern_aligned_resampled,12a,1724941283,1724944573,data\input\slices\4d_3d_1_Q_W_resampled_12a.csv,data\input\labels\4d_pattern_aligned_resampled_12a.csv,data\input\masks\4d_3d_1_Q_W_resampled_12a.csv,3600
5,5_4_10_H_W_resampled,5_pattern_aligned_resampled,1,1725109930,1725113529,data\input\slices\5_4_10_H_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_10_H_W_resampled_1.csv,3600
5,5_4_10_H_W_resampled,5_pattern_aligned_resampled,2a,1725111730,1725115329,data\input\slices\5_4_10_H_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_10_H_W_resampled_2a.csv,3600
5,5_4_10_H_W_resampled,5_pattern_aligned_resampled,3,1725113530,1725117129,data\input\slices\5_4_10_H_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_10_H_W_resampled_3.csv,3600
5,5_4_10_H_W_resampled,5_pattern_aligned_resampled,4a,1725115330,1725117953,data\input\slices\5_4_10_H_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_10_H_W_resampled_4a.csv,3600
5,5_4_11_E_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_11_E_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_11_E_W_resampled_1.csv,3600
5,5_4_11_E_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_11_E_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_11_E_W_resampled_2a.csv,3600
5,5_4_11_E_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_11_E_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_11_E_W_resampled_3.csv,3600
5,5_4_11_E_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_11_E_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_11_E_W_resampled_4a.csv,3600
5,5_4_13_J_W_resampled,5_pattern_aligned_resampled,1,1725110324,1725113923,data\input\slices\5_4_13_J_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_13_J_W_resampled_1.csv,3600
5,5_4_13_J_W_resampled,5_pattern_aligned_resampled,2a,1725112124,1725115723,data\input\slices\5_4_13_J_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_13_J_W_resampled_2a.csv,3600
5,5_4_13_J_W_resampled,5_pattern_aligned_resampled,3,1725113924,1725117523,data\input\slices\5_4_13_J_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_13_J_W_resampled_3.csv,3600
5,5_4_13_J_W_resampled,5_pattern_aligned_resampled,4a,1725115724,1725117953,data\input\slices\5_4_13_J_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_13_J_W_resampled_4a.csv,3600
5,5_4_14_J_W_resampled,5_pattern_aligned_resampled,1,1725109930,1725113529,data\input\slices\5_4_14_J_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_14_J_W_resampled_1.csv,3600
5,5_4_14_J_W_resampled,5_pattern_aligned_resampled,2a,1725111730,1725115329,data\input\slices\5_4_14_J_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_14_J_W_resampled_2a.csv,3600
