pasada,modalidad,set,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
15a,caminar,train,15a_9a_2_A_W_resampled,15_aligned_pattern_resampled,7,1725879811,1725883410,data/input\train\slices\15a_9a_2_A_W_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15a_9a_2_A_W_resampled_7.csv,3600
15a,caminar,train,15a_9a_2_A_W_resampled,15_aligned_pattern_resampled,8a,1725881611,1725885210,data/input\train\slices\15a_9a_2_A_W_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15a_9a_2_A_W_resampled_8a.csv,3600
15a,caminar,train,15a_9a_2_A_W_resampled,15_aligned_pattern_resampled,9,1725883411,1725887010,data/input\train\slices\15a_9a_2_A_W_resampled_9.csv,data/input\train\labels\15_aligned_pattern_resampled_9.csv,data/input\train\masks\15a_9a_2_A_W_resampled_9.csv,3600
15a,caminar,train,15a_9a_2_A_W_resampled,15_aligned_pattern_resampled,10a,1725885211,1725887438,data/input\train\slices\15a_9a_2_A_W_resampled_10a.csv,data/input\train\labels\15_aligned_pattern_resampled_10a.csv,data/input\train\masks\15a_9a_2_A_W_resampled_10a.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,1,1725868837,1725872436,data/input\train\slices\15a_aligned_pattern_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15a_aligned_pattern_resampled_1.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,2a,1725870637,1725874236,data/input\train\slices\15a_aligned_pattern_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15a_aligned_pattern_resampled_2a.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,3,1725872437,1725876036,data/input\train\slices\15a_aligned_pattern_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15a_aligned_pattern_resampled_3.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,4a,1725874237,1725877836,data/input\train\slices\15a_aligned_pattern_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15a_aligned_pattern_resampled_4a.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,5,1725876037,1725879636,data/input\train\slices\15a_aligned_pattern_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15a_aligned_pattern_resampled_5.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,6a,1725877837,1725881436,data/input\train\slices\15a_aligned_pattern_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15a_aligned_pattern_resampled_6a.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,7,1725879637,1725883236,data/input\train\slices\15a_aligned_pattern_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15a_aligned_pattern_resampled_7.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,8a,1725881437,1725885036,data/input\train\slices\15a_aligned_pattern_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15a_aligned_pattern_resampled_8a.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,9,1725883237,1725886836,data/input\train\slices\15a_aligned_pattern_resampled_9.csv,data/input\train\labels\15_aligned_pattern_resampled_9.csv,data/input\train\masks\15a_aligned_pattern_resampled_9.csv,3600
15a,caminar,train,15a_aligned_pattern_resampled,15_aligned_pattern_resampled,10a,1725885037,1725887443,data/input\train\slices\15a_aligned_pattern_resampled_10a.csv,data/input\train\labels\15_aligned_pattern_resampled_10a.csv,data/input\train\masks\15a_aligned_pattern_resampled_10a.csv,3600
15b,caminar,train,15b_9b_4_A_W_resampled,15_aligned_pattern_resampled,1,1725868837,1725872436,data/input\train\slices\15b_9b_4_A_W_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15b_9b_4_A_W_resampled_1.csv,3600
15b,caminar,train,15b_9b_4_A_W_resampled,15_aligned_pattern_resampled,2a,1725870637,1725874236,data/input\train\slices\15b_9b_4_A_W_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15b_9b_4_A_W_resampled_2a.csv,3600
15b,caminar,train,15b_9b_4_A_W_resampled,15_aligned_pattern_resampled,3,1725872437,1725876036,data/input\train\slices\15b_9b_4_A_W_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15b_9b_4_A_W_resampled_3.csv,3600
15b,caminar,train,15b_9b_4_A_W_resampled,15_aligned_pattern_resampled,4a,1725874237,1725877836,data/input\train\slices\15b_9b_4_A_W_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15b_9b_4_A_W_resampled_4a.csv,3600
15b,caminar,train,15b_9b_4_A_W_resampled,15_aligned_pattern_resampled,5,1725876037,1725879636,data/input\train\slices\15b_9b_4_A_W_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15b_9b_4_A_W_resampled_5.csv,3600
15b,caminar,train,15b_9b_4_A_W_resampled,15_aligned_pattern_resampled,6a,1725877837,1725880700,data/input\train\slices\15b_9b_4_A_W_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15b_9b_4_A_W_resampled_6a.csv,3600
15b,caminar,train,15b_aligned_pattern_resampled,15_aligned_pattern_resampled,1,1725868837,1725872436,data/input\train\slices\15b_aligned_pattern_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15b_aligned_pattern_resampled_1.csv,3600
15b,caminar,train,15b_aligned_pattern_resampled,15_aligned_pattern_resampled,2a,1725870637,1725874236,data/input\train\slices\15b_aligned_pattern_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15b_aligned_pattern_resampled_2a.csv,3600
15b,caminar,train,15b_aligned_pattern_resampled,15_aligned_pattern_resampled,3,1725872437,1725876036,data/input\train\slices\15b_aligned_pattern_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15b_aligned_pattern_resampled_3.csv,3600
15b,caminar,train,15b_aligned_pattern_resampled,15_aligned_pattern_resampled,4a,1725874237,1725877836,data/input\train\slices\15b_aligned_pattern_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15b_aligned_pattern_resampled_4a.csv,3600
15b,caminar,train,15b_aligned_pattern_resampled,15_aligned_pattern_resampled,5,1725876037,1725879636,data/input\train\slices\15b_aligned_pattern_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15b_aligned_pattern_resampled_5.csv,3600
15b,caminar,train,15b_aligned_pattern_resampled,15_aligned_pattern_resampled,6a,1725877837,1725880701,data/input\train\slices\15b_aligned_pattern_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15b_aligned_pattern_resampled_6a.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,1,1725868893,1725872492,data/input\train\slices\15c_9c_5_A_W_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15c_9c_5_A_W_resampled_1.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,2a,1725870693,1725874292,data/input\train\slices\15c_9c_5_A_W_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15c_9c_5_A_W_resampled_2a.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,3,1725872493,1725876092,data/input\train\slices\15c_9c_5_A_W_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15c_9c_5_A_W_resampled_3.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,4a,1725874293,1725877892,data/input\train\slices\15c_9c_5_A_W_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15c_9c_5_A_W_resampled_4a.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,5,1725876093,1725879692,data/input\train\slices\15c_9c_5_A_W_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15c_9c_5_A_W_resampled_5.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,6a,1725877893,1725881492,data/input\train\slices\15c_9c_5_A_W_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15c_9c_5_A_W_resampled_6a.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,7,1725879693,1725883292,data/input\train\slices\15c_9c_5_A_W_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15c_9c_5_A_W_resampled_7.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,8a,1725881493,1725885092,data/input\train\slices\15c_9c_5_A_W_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15c_9c_5_A_W_resampled_8a.csv,3600
15c,caminar,train,15c_9c_5_A_W_resampled,15_aligned_pattern_resampled,9,1725883293,1725886011,data/input\train\slices\15c_9c_5_A_W_resampled_9.csv,data/input\train\labels\15_aligned_pattern_resampled_9.csv,data/input\train\masks\15c_9c_5_A_W_resampled_9.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,1,1725868837,1725872436,data/input\train\slices\15c_aligned_pattern_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15c_aligned_pattern_resampled_1.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,2a,1725870637,1725874236,data/input\train\slices\15c_aligned_pattern_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15c_aligned_pattern_resampled_2a.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,3,1725872437,1725876036,data/input\train\slices\15c_aligned_pattern_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15c_aligned_pattern_resampled_3.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,4a,1725874237,1725877836,data/input\train\slices\15c_aligned_pattern_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15c_aligned_pattern_resampled_4a.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,5,1725876037,1725879636,data/input\train\slices\15c_aligned_pattern_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15c_aligned_pattern_resampled_5.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,6a,1725877837,1725881436,data/input\train\slices\15c_aligned_pattern_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15c_aligned_pattern_resampled_6a.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,7,1725879637,1725883236,data/input\train\slices\15c_aligned_pattern_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15c_aligned_pattern_resampled_7.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,8a,1725881437,1725885036,data/input\train\slices\15c_aligned_pattern_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15c_aligned_pattern_resampled_8a.csv,3600
15c,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,9,1725883237,1725886015,data/input\train\slices\15c_aligned_pattern_resampled_9.csv,data/input\train\labels\15_aligned_pattern_resampled_9.csv,data/input\train\masks\15c_aligned_pattern_resampled_9.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,1,1725868837,1725872436,data/input\train\slices\15c_aligned_pattern_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15c_aligned_pattern_resampled_1.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,2a,1725870637,1725874236,data/input\train\slices\15c_aligned_pattern_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15c_aligned_pattern_resampled_2a.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,3,1725872437,1725876036,data/input\train\slices\15c_aligned_pattern_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15c_aligned_pattern_resampled_3.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,4a,1725874237,1725877836,data/input\train\slices\15c_aligned_pattern_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15c_aligned_pattern_resampled_4a.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,5,1725876037,1725879636,data/input\train\slices\15c_aligned_pattern_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15c_aligned_pattern_resampled_5.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,6a,1725877837,1725881436,data/input\train\slices\15c_aligned_pattern_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15c_aligned_pattern_resampled_6a.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,7,1725879637,1725883236,data/input\train\slices\15c_aligned_pattern_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15c_aligned_pattern_resampled_7.csv,3600
15d,caminar,train,15c_aligned_pattern_resampled,15_aligned_pattern_resampled,8a,1725881437,1725884464,data/input\train\slices\15c_aligned_pattern_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15c_aligned_pattern_resampled_8a.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,1,1725868837,1725872436,data/input\train\slices\15d_9d_6_E_W_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15d_9d_6_E_W_resampled_1.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,2a,1725870637,1725874236,data/input\train\slices\15d_9d_6_E_W_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15d_9d_6_E_W_resampled_2a.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,3,1725872437,1725876036,data/input\train\slices\15d_9d_6_E_W_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15d_9d_6_E_W_resampled_3.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,4a,1725874237,1725877836,data/input\train\slices\15d_9d_6_E_W_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15d_9d_6_E_W_resampled_4a.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,5,1725876037,1725879636,data/input\train\slices\15d_9d_6_E_W_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15d_9d_6_E_W_resampled_5.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,6a,1725877837,1725881436,data/input\train\slices\15d_9d_6_E_W_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15d_9d_6_E_W_resampled_6a.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,7,1725879637,1725883236,data/input\train\slices\15d_9d_6_E_W_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15d_9d_6_E_W_resampled_7.csv,3600
15d,caminar,train,15d_9d_6_E_W_resampled,15_aligned_pattern_resampled,8a,1725881437,1725884473,data/input\train\slices\15d_9d_6_E_W_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15d_9d_6_E_W_resampled_8a.csv,3600
16,bici,train,16_10_10_H_B_resampled,16_aligned_pattern_resampled,1,1727109576,1727113175,data/input\train\slices\16_10_10_H_B_resampled_1.csv,data/input\train\labels\16_aligned_pattern_resampled_1.csv,data/input\train\masks\16_10_10_H_B_resampled_1.csv,3600
16,bici,train,16_10_10_H_B_resampled,16_aligned_pattern_resampled,2a,1727111376,1727114540,data/input\train\slices\16_10_10_H_B_resampled_2a.csv,data/input\train\labels\16_aligned_pattern_resampled_2a.csv,data/input\train\masks\16_10_10_H_B_resampled_2a.csv,3600
16,bici,train,16_10_11_A_B_resampled,16_aligned_pattern_resampled,1,1727109576,1727113175,data/input\train\slices\16_10_11_A_B_resampled_1.csv,data/input\train\labels\16_aligned_pattern_resampled_1.csv,data/input\train\masks\16_10_11_A_B_resampled_1.csv,3600
16,bici,train,16_10_11_A_B_resampled,16_aligned_pattern_resampled,2a,1727111376,1727114538,data/input\train\slices\16_10_11_A_B_resampled_2a.csv,data/input\train\labels\16_aligned_pattern_resampled_2a.csv,data/input\train\masks\16_10_11_A_B_resampled_2a.csv,3600
16,bici,train,16_10_13_J_B_resampled,16_aligned_pattern_resampled,1,1727109576,1727113175,data/input\train\slices\16_10_13_J_B_resampled_1.csv,data/input\train\labels\16_aligned_pattern_resampled_1.csv,data/input\train\masks\16_10_13_J_B_resampled_1.csv,3600
16,bici,train,16_10_13_J_B_resampled,16_aligned_pattern_resampled,2a,1727111376,1727114537,data/input\train\slices\16_10_13_J_B_resampled_2a.csv,data/input\train\labels\16_aligned_pattern_resampled_2a.csv,data/input\train\masks\16_10_13_J_B_resampled_2a.csv,3600
16,bici,train,16_10_14_J_B_resampled,16_aligned_pattern_resampled,1,1727109576,1727113175,data/input\train\slices\16_10_14_J_B_resampled_1.csv,data/input\train\labels\16_aligned_pattern_resampled_1.csv,data/input\train\masks\16_10_14_J_B_resampled_1.csv,3600
16,bici,train,16_10_14_J_B_resampled,16_aligned_pattern_resampled,2a,1727111376,1727114578,data/input\train\slices\16_10_14_J_B_resampled_2a.csv,data/input\train\labels\16_aligned_pattern_resampled_2a.csv,data/input\train\masks\16_10_14_J_B_resampled_2a.csv,3600
16,bici,train,16_10_15_J_B_resampled,16_aligned_pattern_resampled,1,1727109576,1727113175,data/input\train\slices\16_10_15_J_B_resampled_1.csv,data/input\train\labels\16_aligned_pattern_resampled_1.csv,data/input\train\masks\16_10_15_J_B_resampled_1.csv,3600
